antenna_id,latitude,longitude
428289_2381,5.396,-4.15
428290_2381,5.396,-4.15
428309_2381,5.396,-4.15
428310_2381,5.396,-4.15
428311_2381,5.396,-4.15
428291_2381,5.396,-4.15
323329_7032,7.232,-8.169
323330_7032,7.232,-8.169
323331_7032,7.232,-8.169
602645_2372,5.346199989,-4.12830019
602646_2372,5.346199989,-4.12830019
602647_2372,5.346199989,-4.12830019
577301_4071,9.476,-5.635
577302_4071,9.476,-5.635
577303_4071,9.476,-5.635
788737_2611,5.351160049,-4.024089813
788738_2611,5.351160049,-4.024089813
788757_2611,5.351160049,-4.024089813
788758_2611,5.351160049,-4.024089813
788759_2611,5.351160049,-4.024089813
788739_2611,5.351160049,-4.024089813
747797_5011,6.106,-3.965
747798_5011,6.106,-3.965
747799_5011,6.106,-3.965
651541_2192,5.346,-3.89
651542_2192,5.346,-3.89
651543_2192,5.346,-3.89
786177_2611,5.417779922,-4.002980232
786178_2611,5.417779922,-4.002980232
786197_2611,5.417779922,-4.002980232
786198_2611,5.417779922,-4.002980232
786199_2611,5.417779922,-4.002980232
786179_2611,5.417779922,-4.002980232
753173_7034,7.384,-6.48
753174_7034,7.384,-6.48
753175_7034,7.384,-6.48
673557_9031,6.821,-5.016
673558_9031,6.821,-5.016
673559_9031,6.821,-5.016
787201_2611,5.30907011,-3.940330029
787202_2611,5.30907011,-3.940330029
787221_2611,5.30907011,-3.940330029
787222_2611,5.30907011,-3.940330029
787223_2611,5.30907011,-3.940330029
787203_2611,5.30907011,-3.940330029
794901_4072,7.677,-5.035
794902_4072,7.677,-5.035
794903_4072,7.677,-5.035
802561_2402,5.28139019,-3.962140083
802562_2402,5.28139019,-3.962140083
802581_2402,5.28139019,-3.962140083
802582_2402,5.28139019,-3.962140083
802583_2402,5.28139019,-3.962140083
802563_2402,5.28139019,-3.962140083
794625_4071,9.519,-6.461
794626_4071,9.519,-6.461
794627_4071,9.519,-6.461
757013_2402,5.299769878,-3.96532011
757014_2402,5.299769878,-3.96532011
757015_2402,5.299769878,-3.96532011
729601_2351,5.252220154,-4.077229977
729602_2351,5.252220154,-4.077229977
729603_2351,5.252220154,-4.077229977
759573_2442,5.174,-3.477
759574_2442,5.174,-3.477
759575_2442,5.174,-3.477
787969_2611,5.395219803,-3.990050077
787970_2611,5.395219803,-3.990050077
787989_2611,5.395219803,-3.990050077
787990_2611,5.395219803,-3.990050077
787991_2611,5.395219803,-3.990050077
787971_2611,5.395219803,-3.990050077
200705_7034,6.886,-7.418
200706_7034,6.886,-7.418
200707_7034,6.886,-7.418
250369_7034,7.254,-7.231
250370_7034,7.254,-7.231
250371_7034,7.254,-7.231
192257_4073,7.493,-5.879
192258_4073,7.493,-5.879
192259_4073,7.493,-5.879
29735_144,5.260139942,-3.978760004
29736_144,5.260139942,-3.978760004
29737_144,5.260139942,-3.978760004
30701_143,5.312739849,-3.993040085
30702_143,5.312739849,-3.993040085
30703_143,5.312739849,-3.993040085
30705_143,5.312739849,-3.993040085
30706_143,5.312739849,-3.993040085
30707_143,5.312739849,-3.993040085
30775_142,5.286849976,-3.962219954
30776_142,5.286849976,-3.962219954
30777_142,5.286849976,-3.962219954
29960_8031,6.756,-5.316
29968_8031,6.756,-5.316
29969_8031,6.756,-5.316
30221_8031,6.756,-5.316
30222_8031,6.756,-5.316
30223_8031,6.756,-5.316
30224_8031,6.756,-5.316
30225_8031,6.756,-5.316
30226_8031,6.756,-5.316
30227_8031,6.756,-5.316
30228_8031,6.756,-5.316
30229_8031,6.756,-5.316
30241_1441,5.260139942,-3.978760004
30242_1441,5.260139942,-3.978760004
30243_1441,5.260139942,-3.978760004
30244_1441,5.260139942,-3.978760004
30245_1441,5.260139942,-3.978760004
30246_1441,5.260139942,-3.978760004
30247_1441,5.260139942,-3.978760004
30248_1441,5.260139942,-3.978760004
30249_1441,5.260139942,-3.978760004
30060_1372,5.339169979,-4.101109982
30068_1372,5.339169979,-4.101109982
30069_1372,5.339169979,-4.101109982
30301_1372,5.339169979,-4.101109982
30302_1372,5.339169979,-4.101109982
30303_1372,5.339169979,-4.101109982
30304_1372,5.339169979,-4.101109982
30305_1372,5.339169979,-4.101109982
30306_1372,5.339169979,-4.101109982
30307_1372,5.339169979,-4.101109982
30308_1372,5.339169979,-4.101109982
30309_1372,5.339169979,-4.101109982
30451_1401,5.312739849,-3.993040085
30452_1401,5.312739849,-3.993040085
30453_1401,5.312739849,-3.993040085
30454_1401,5.312739849,-3.993040085
30455_1401,5.312739849,-3.993040085
30456_1401,5.312739849,-3.993040085
30457_1401,5.312739849,-3.993040085
30458_1401,5.312739849,-3.993040085
30459_1401,5.312739849,-3.993040085
30700_1401,5.312739849,-3.993040085
30708_1401,5.312739849,-3.993040085
30709_1401,5.312739849,-3.993040085
30591_1402,5.286849976,-3.962219954
30592_1402,5.286849976,-3.962219954
30593_1402,5.286849976,-3.962219954
30594_1402,5.286849976,-3.962219954
30595_1402,5.286849976,-3.962219954
30596_1402,5.286849976,-3.962219954
30597_1402,5.286849976,-3.962219954
30598_1402,5.286849976,-3.962219954
30599_1402,5.286849976,-3.962219954
26760_1061,5.327730179,-4.019899845
26768_1061,5.327730179,-4.019899845
26769_1061,5.327730179,-4.019899845
26771_1061,5.327730179,-4.019899845
26772_1061,5.327730179,-4.019899845
26773_1061,5.327730179,-4.019899845
26774_1061,5.327730179,-4.019899845
26775_1061,5.327730179,-4.019899845
26776_1061,5.327730179,-4.019899845
26777_1061,5.327730179,-4.019899845
26778_1061,5.327730179,-4.019899845
26779_1061,5.327730179,-4.019899845
792577_2611,5.312739849,-3.993040085
792578_2611,5.312739849,-3.993040085
792597_2611,5.312739849,-3.993040085
792598_2611,5.312739849,-3.993040085
792599_2611,5.312739849,-3.993040085
792579_2611,5.312739849,-3.993040085
30765_108,5.395219803,-3.990050077
30766_108,5.395219803,-3.990050077
30767_108,5.395219803,-3.990050077
29371_704,5.228,-7.4
29372_704,5.228,-7.4
29373_704,5.228,-7.4
29375_704,5.228,-7.4
29376_704,5.228,-7.4
29377_704,5.228,-7.4
31691_310,9.963,-6.367
31692_310,9.963,-6.367
31693_310,9.963,-6.367
31695_310,9.963,-6.367
31696_310,9.963,-6.367
31697_310,9.963,-6.367
30811_403,5.997,-3.815
30812_403,5.997,-3.815
30813_403,5.997,-3.815
30815_403,5.997,-3.815
30816_403,5.997,-3.815
30817_403,5.997,-3.815
30335_102,5.331689835,-3.976670027
30336_102,5.331689835,-3.976670027
30337_102,5.331689835,-3.976670027
29370_7093,5.228,-7.4
29378_7093,5.228,-7.4
29379_7093,5.228,-7.4
31690_3071,9.963,-6.367
31698_3071,9.963,-6.367
31699_3071,9.963,-6.367
30420_1581,5.394020081,-3.974319935
30428_1581,5.394020081,-3.974319935
30429_1581,5.394020081,-3.974319935
30501_1581,5.394020081,-3.974319935
30502_1581,5.394020081,-3.974319935
30503_1581,5.394020081,-3.974319935
30504_1581,5.394020081,-3.974319935
30505_1581,5.394020081,-3.974319935
30506_1581,5.394020081,-3.974319935
30507_1581,5.394020081,-3.974319935
30508_1581,5.394020081,-3.974319935
30509_1581,5.394020081,-3.974319935
30571_1581,5.395219803,-3.990050077
30572_1581,5.395219803,-3.990050077
30573_1581,5.395219803,-3.990050077
30574_1581,5.395219803,-3.990050077
30575_1581,5.395219803,-3.990050077
30576_1581,5.395219803,-3.990050077
30577_1581,5.395219803,-3.990050077
30578_1581,5.395219803,-3.990050077
30579_1581,5.395219803,-3.990050077
30040_1372,5.339169979,-4.101109982
30048_1372,5.339169979,-4.101109982
30049_1372,5.339169979,-4.101109982
30281_1372,5.339169979,-4.101109982
30282_1372,5.339169979,-4.101109982
30283_1372,5.339169979,-4.101109982
30284_1372,5.339169979,-4.101109982
30285_1372,5.339169979,-4.101109982
30286_1372,5.339169979,-4.101109982
30287_1372,5.339169979,-4.101109982
30288_1372,5.339169979,-4.101109982
30289_1372,5.339169979,-4.101109982
30810_4012,5.997,-3.815
30818_4012,5.997,-3.815
30819_4012,5.997,-3.815
30821_4012,5.997,-3.815
30822_4012,5.997,-3.815
30823_4012,5.997,-3.815
30824_4012,5.997,-3.815
30825_4012,5.997,-3.815
30826_4012,5.997,-3.815
30827_4012,5.997,-3.815
30828_4012,5.997,-3.815
30829_4012,5.997,-3.815
30030_1421,5.300879955,-3.956219912
30038_1421,5.300879955,-3.956219912
30039_1421,5.300879955,-3.956219912
30271_1421,5.300879955,-3.956219912
30272_1421,5.300879955,-3.956219912
30273_1421,5.300879955,-3.956219912
30274_1421,5.300879955,-3.956219912
30275_1421,5.300879955,-3.956219912
30276_1421,5.300879955,-3.956219912
30277_1421,5.300879955,-3.956219912
30278_1421,5.300879955,-3.956219912
30279_1421,5.300879955,-3.956219912
31651_1401,5.29501009,-3.998919964
31654_1401,5.29501009,-3.998919964
30050_1192,5.368629932,-3.913650036
30058_1192,5.368629932,-3.913650036
30059_1192,5.368629932,-3.913650036
30291_1192,5.368629932,-3.913650036
30292_1192,5.368629932,-3.913650036
30293_1192,5.368629932,-3.913650036
30294_1192,5.368629932,-3.913650036
30295_1192,5.368629932,-3.913650036
30296_1192,5.368629932,-3.913650036
30297_1192,5.368629932,-3.913650036
30298_1192,5.368629932,-3.913650036
30299_1192,5.368629932,-3.913650036
31511_1101,5.331689835,-3.976670027
31512_1101,5.331689835,-3.976670027
31513_1101,5.331689835,-3.976670027
31514_1101,5.331689835,-3.976670027
31515_1101,5.331689835,-3.976670027
31516_1101,5.331689835,-3.976670027
31517_1101,5.331689835,-3.976670027
31518_1101,5.331689835,-3.976670027
31519_1101,5.331689835,-3.976670027
802817_2611,5.394020081,-3.974319935
802818_2611,5.394020081,-3.974319935
802837_2611,5.394020081,-3.974319935
802838_2611,5.394020081,-3.974319935
802839_2611,5.394020081,-3.974319935
802819_2611,5.394020081,-3.974319935
795905_2611,5.368629932,-3.913650036
795906_2611,5.368629932,-3.913650036
795925_2611,5.368629932,-3.913650036
795926_2611,5.368629932,-3.913650036
795927_2611,5.368629932,-3.913650036
795907_2611,5.368629932,-3.913650036
45057_5012,5.997,-3.815
45058_5012,5.997,-3.815
45059_5012,5.997,-3.815
800277_2101,5.331689835,-3.976670027
800278_2101,5.331689835,-3.976670027
800279_2101,5.331689835,-3.976670027
804629_2581,5.395219803,-3.990050077
804630_2581,5.395219803,-3.990050077
804631_2581,5.395219803,-3.990050077
795393_2611,5.300879955,-3.956219912
795394_2611,5.300879955,-3.956219912
795413_2611,5.300879955,-3.956219912
795414_2611,5.300879955,-3.956219912
795415_2611,5.300879955,-3.956219912
795395_2611,5.300879955,-3.956219912
130817_9031,7.005,-5.748
130818_9031,7.005,-5.748
130819_9031,7.005,-5.748
133121_8091,6.116,-5.936
133122_8091,6.116,-5.936
133123_8091,6.116,-5.936
270614_2442,5.412,-3.027
270615_2442,5.412,-3.027
270593_2442,5.412,-3.027
270594_2442,5.412,-3.027
270595_2442,5.412,-3.027
424193_5011,7.547,-3.008
424194_5011,7.547,-3.008
424195_5011,7.547,-3.008
378113_7033,6.626,-5.917
378114_7033,6.626,-5.917
378115_7033,6.626,-5.917
631298_2611,5.407810211,-4.086740017
694293_2381,5.379749775,-4.085110188
694294_2381,5.379749775,-4.085110188
694295_2381,5.379749775,-4.085110188
694273_2381,5.379749775,-4.085110188
694274_2381,5.379749775,-4.085110188
694275_2381,5.379749775,-4.085110188
41880_2005,5.257480145,-3.952179909
41881_2005,5.257480145,-3.952179909
41882_2005,5.257480145,-3.952179909
40570_2006,5.346199989,-4.12830019
40571_2006,5.346199989,-4.12830019
40572_2006,5.346199989,-4.12830019
41560_2002,5.335499763,-3.91602993
41561_2002,5.335499763,-3.91602993
41562_2002,5.335499763,-3.91602993
40010_2008,6.723,-3.496
40011_2008,6.723,-3.496
40012_2008,6.723,-3.496
40580_2005,5.274769783,-3.980570078
40582_2005,5.274769783,-3.980570078
41460_2007,5.422420025,-4.013339996
41461_2007,5.422420025,-4.013339996
41462_2007,5.422420025,-4.013339996
42170_2007,5.457509995,-4.034739971
42171_2007,5.457509995,-4.034739971
42172_2007,5.457509995,-4.034739971
42610_2007,5.417779922,-4.002980232
42611_2007,5.417779922,-4.002980232
42612_2007,5.417779922,-4.002980232
40590_2005,5.477,-3.214
40591_2005,5.477,-3.214
40592_2005,5.477,-3.214
42280_2006,5.314620018,-4.109769821
42281_2006,5.314620018,-4.109769821
42282_2006,5.314620018,-4.109769821
42180_2005,5.254089832,-3.870769978
42180,5.254089832,-3.870769978
41730_2008,6.106,-3.852
41731_2008,6.106,-3.852
41732_2008,6.106,-3.852
40600_2005,5.256199837,-3.940010071
40601_2005,5.256199837,-3.940010071
40602_2005,5.256199837,-3.940010071
15381_4072,7.677,-5.035
15382_4072,7.677,-5.035
15383_4072,7.677,-5.035
15361_4072,7.677,-5.035
15362_4072,7.677,-5.035
15363_4072,7.677,-5.035
58721_3072,7.677,-5.035
58724_3072,7.677,-5.035
58727_3072,7.677,-5.035
58722_3072,7.677,-5.035
58725_3072,7.677,-5.035
58723_3072,7.677,-5.035
58726_3072,7.677,-5.035
40610_2003,5.327730179,-4.019899845
40611_2003,5.327730179,-4.019899845
40612_2003,5.327730179,-4.019899845
42020_2008,7.688,-5.054
42021_2008,7.688,-5.054
42022_2008,7.688,-5.054
42060_2008,7.666,-5.016
42061_2008,7.666,-5.016
42062_2008,7.666,-5.016
42290_2004,5.290540218,-3.956880093
42291_2004,5.290540218,-3.956880093
42292_2004,5.290540218,-3.956880093
42300_2007,5.452410221,-4.013259888
42301_2007,5.452410221,-4.013259888
42302_2007,5.452410221,-4.013259888
42120_2006,5.327340126,-4.040269852
42121_2006,5.327340126,-4.040269852
42122_2006,5.327340126,-4.040269852
41270_2008,6.832,-5.335
41271_2008,6.832,-5.335
41272_2008,6.832,-5.335
40110_2002,5.352320194,-3.929939985
40111_2002,5.352320194,-3.929939985
40112_2002,5.352320194,-3.929939985
40120_2007,5.429130077,-4.007999897
40121_2007,5.429130077,-4.007999897
40122_2007,5.429130077,-4.007999897
40130_2002,5.405389786,-3.989799976
40131_2002,5.405389786,-3.989799976
40132_2002,5.405389786,-3.989799976
42190_2004,5.299769878,-3.96532011
42190,5.299769878,-3.96532011
40140_2007,5.499,-4.04
40141_2007,5.499,-4.04
40142_2007,5.499,-4.04
42490_2004,5.299499989,-4.004179955
42491_2004,5.299499989,-4.004179955
42492_2004,5.299499989,-4.004179955
41540_2005,5.164,-3.458
41541_2005,5.164,-3.458
41542_2005,5.164,-3.458
40621_2005,5.147,-3.382
40622_2005,5.147,-3.382
42600_2001,5.362070084,-3.972959995
42601_2001,5.362070084,-3.972959995
42602_2001,5.362070084,-3.972959995
41280_2008,6.799,-5.241
41281_2008,6.799,-5.241
41282_2008,6.799,-5.241
42200,5.317590237,-4.091460228
42201,5.317590237,-4.091460228
42202,5.317590237,-4.091460228
42590_2002,5.346,-3.89
42591_2002,5.346,-3.89
42592_2002,5.346,-3.89
41160_2008,9.465,-5.617
41161_2008,9.465,-5.617
41162_2008,9.465,-5.617
42310_2004,5.299769878,-3.96532011
42311_2004,5.299769878,-3.96532011
42312_2004,5.299769878,-3.96532011
41900_2005,5.257480145,-3.952179909
41901_2005,5.257480145,-3.952179909
41902_2005,5.257480145,-3.952179909
42000_2008,6.832,-5.298
42001_2008,6.832,-5.298
42002_2008,6.832,-5.298
40030_2005,5.217,-3.74
40031_2005,5.217,-3.74
40032_2005,5.217,-3.74
42210_2007,5.449649811,-4.031489849
42211_2007,5.449649811,-4.031489849
42212_2007,5.449649811,-4.031489849
42520_2007,4.773,-6.649
42521_2007,4.773,-6.649
42522_2007,4.773,-6.649
40630_2002,5.336090088,-4.024539948
40631_2002,5.336090088,-4.024539948
40632_2002,5.336090088,-4.024539948
40640_2007,5.345049858,-4.03260994
40641_2007,5.345049858,-4.03260994
40642_2007,5.345049858,-4.03260994
40150_2002,5.369,-3.888
40151_2002,5.369,-3.888
40152_2002,5.369,-3.888
40650_2007,5.355669975,-4.029799938
40651_2007,5.355669975,-4.029799938
40652_2007,5.355669975,-4.029799938
40660_2006,5.32859993,-4.054850101
40661_2006,5.32859993,-4.054850101
40662_2006,5.32859993,-4.054850101
40160_2002,5.394020081,-3.974319935
40161_2002,5.394020081,-3.974319935
40162_2002,5.394020081,-3.974319935
41660_2008,8.034,-2.801
41661_2008,8.034,-2.801
41662_2008,8.034,-2.801
41790_2005,5.26,-3.59
41791_2005,5.26,-3.59
41792_2005,5.26,-3.59
40020_2008,6.734,-3.515
40021_2008,6.734,-3.515
40022_2008,6.734,-3.515
40670_2005,5.317749977,-4.015359879
40671_2005,5.317749977,-4.015359879
40672_2005,5.317749977,-4.015359879
40060_2008,7.677,-5.035
40061_2008,7.677,-5.035
40062_2008,7.677,-5.035
40170_2002,5.416289806,-3.98052001
40171_2002,5.416289806,-3.98052001
40172_2002,5.416289806,-3.98052001
40180_2001,5.343520164,-3.987200022
40181_2001,5.343520164,-3.987200022
40182_2001,5.343520164,-3.987200022
41940_2008,4.741,-6.63
41941_2008,4.741,-6.63
41200_2008,4.738,-6.615
41202_2008,4.738,-6.615
42320_2007,5.350490093,-4.015659809
42321_2007,5.350490093,-4.015659809
42322_2007,5.350490093,-4.015659809
42040_2008,7.677,-5.035
42041_2008,7.677,-5.035
42042_2008,7.677,-5.035
40190_2007,5.418799877,-4.030660152
40191_2007,5.418799877,-4.030660152
40192_2007,5.418799877,-4.030660152
40070_2008,7.709,-5.054
40071_2008,7.709,-5.054
40072_2008,7.709,-5.054
42070_2007,5.366529942,-4.025290012
42071_2007,5.366529942,-4.025290012
42072_2007,5.366529942,-4.025290012
40200_2007,5.398690224,-4.009809971
40201_2007,5.398690224,-4.009809971
40202_2007,5.398690224,-4.009809971
40690_2008,6.864,-6.442
40691_2008,6.864,-6.442
40692_2008,6.864,-6.442
42530_2002,5.401810169,-3.948709965
42531_2002,5.401810169,-3.948709965
42532_2002,5.401810169,-3.948709965
42330_2007,5.424530029,-4.000160217
42331_2007,5.424530029,-4.000160217
42332_2007,5.424530029,-4.000160217
40700_2003,5.320590019,-4.017789841
40701_2003,5.320590019,-4.017789841
40702_2003,5.320590019,-4.017789841
40210_2001,5.341599941,-4.006450176
40211_2001,5.341599941,-4.006450176
40212_2001,5.341599941,-4.006450176
42500_2005,5.217,-3.777
42501_2005,5.217,-3.777
42502_2005,5.217,-3.777
40710_2005,5.281079769,-4.005959988
40711_2005,5.281079769,-4.005959988
40712_2005,5.281079769,-4.005959988
42340_2006,5.34126997,-4.067940235
42341_2006,5.34126997,-4.067940235
42342_2006,5.34126997,-4.067940235
41210_2008,4.741,-6.63
41211_2008,4.741,-6.63
41212_2008,4.741,-6.63
40720_2006,5.379749775,-4.085110188
40721_2006,5.379749775,-4.085110188
40722_2006,5.379749775,-4.085110188
42580_2002,5.355199814,-3.955950022
42581_2002,5.355199814,-3.955950022
42582_2002,5.355199814,-3.955950022
40730_2006,5.325,-4.378
40731_2006,5.325,-4.378
40732_2006,5.325,-4.378
40740_2008,6.886,-6.442
40741_2008,6.886,-6.442
40742_2008,6.886,-6.442
40080_2008,7.72,-5.035
40081_2008,7.72,-5.035
40082_2008,7.72,-5.035
42570_2007,5.434539795,-4.068830013
42571_2007,5.434539795,-4.068830013
42572_2007,5.434539795,-4.068830013
42220_2006,5.309500217,-4.040170193
42221_2006,5.309500217,-4.040170193
42222_2006,5.309500217,-4.040170193
40220_2002,5.376490116,-3.99251008
40221_2002,5.376490116,-3.99251008
40222_2002,5.376490116,-3.99251008
41220_2008,4.731,-6.649
41221_2008,4.731,-6.649
41222_2008,4.731,-6.649
41780_2005,5.282,-3.59
41781_2005,5.282,-3.59
41782_2005,5.282,-3.59
41230_2008,4.773,-6.649
41231_2008,4.773,-6.649
41232_2008,4.773,-6.649
41500_2002,5.394020081,-3.974319935
41501_2002,5.394020081,-3.974319935
41502_2002,5.394020081,-3.974319935
40230_2007,5.44122982,-4.023640156
40231_2007,5.44122982,-4.023640156
40232_2007,5.44122982,-4.023640156
40240_2005,5.364580154,-3.999200106
40241_2005,5.364580154,-3.999200106
40242_2005,5.364580154,-3.999200106
41680_2002,5.368629932,-3.913650036
41681_2002,5.368629932,-3.913650036
41682_2002,5.368629932,-3.913650036
40750_2004,5.29501009,-3.998919964
40751_2004,5.29501009,-3.998919964
40752_2004,5.29501009,-3.998919964
42080_2007,5.466,-4.059
42081_2007,5.466,-4.059
42082_2007,5.466,-4.059
42350_2004,5.30907011,-3.940330029
42351_2004,5.30907011,-3.940330029
42352_2004,5.30907011,-3.940330029
42360_2007,5.431749821,-4.023109913
42361_2007,5.431749821,-4.023109913
42362_2007,5.431749821,-4.023109913
42030_2008,7.72,-4.997
42031_2008,7.72,-4.997
42032_2008,7.72,-4.997
40250_2007,5.398690224,-4.009809971
40251_2007,5.398690224,-4.009809971
40252_2007,5.398690224,-4.009809971
42370_2005,5.266409874,-4.007639885
42372_2005,5.266409874,-4.007639885
42130_2007,5.346260071,-4.020319939
42131_2007,5.346260071,-4.020319939
42132_2007,5.346260071,-4.020319939
41580_2008,6.138,-5.936
41581_2008,6.138,-5.936
41582_2008,6.138,-5.936
40760_2004,5.289899826,-3.94904995
40761_2004,5.289899826,-3.94904995
40762_2004,5.289899826,-3.94904995
40260_2007,5.457509995,-4.034739971
40261_2007,5.457509995,-4.034739971
40262_2007,5.457509995,-4.034739971
40270_2002,5.378059864,-3.93659997
40271_2002,5.378059864,-3.93659997
40272_2002,5.378059864,-3.93659997
42230_2006,5.360099792,-4.092510223
42231_2006,5.360099792,-4.092510223
42232_2006,5.360099792,-4.092510223
40280_2002,5.368959904,-3.956720114
40281_2002,5.368959904,-3.956720114
40282_2002,5.368959904,-3.956720114
40770_2006,5.342130184,-4.089670181
40771_2006,5.342130184,-4.089670181
40772_2006,5.342130184,-4.089670181
40780_2005,5.28139019,-3.962140083
40781_2005,5.28139019,-3.962140083
40782_2005,5.28139019,-3.962140083
42510_2008,6.875,-6.461
42511_2008,6.875,-6.461
42512_2008,6.875,-6.461
40790_2004,5.290830135,-3.966540098
